Id ;Heure;Débit;Total;Pression;Densité
926;05:57:04;92;307;113;
927;05:57:08;94;314;113;
928;05:57:12;93;320;114;
929;05:57:16;93;326;114;
930;05:57:20;94;332;114;
931;05:57:24;97;338;114;
932;05:57:28;97;344;115;
933;05:57:32;96;350;115;
934;05:57:36;97;357;115;
935;05:57:40;98;363;116;
936;05:57:44;98;369;116;
937;05:57:48;97;375;116;
938;05:57:52;96;381;116;
939;05:57:56;96;387;116;
940;05:58:00;96;393;116;
941;05:58:04;102;400;117;
942;05:58:08;103;406;117;
943;05:58:12;103;412;118;
944;05:58:16;105;418;118;
945;05:58:20;107;424;118;
946;05:58:24;107;430;118;
947;05:58:28;107;436;118;
948;05:58:32;108;442;118;
949;05:58:36;111;448;119;
950;05:58:40;112;455;119;
951;05:58:44;113;461;120;
952;05:58:48;112;467;120;
953;05:58:52;115;473;120;
954;05:58:56;119;479;120;
955;05:59:00;121;485;121;
956;05:59:04;121;493;128;
957;05:59:08;122;502;141;
958;05:59:12;122;510;132;
959;05:59:16;124;517;131;
960;05:59:20;122;525;130;
961;05:59:24;124;533;135;
962;05:59:28;126;541;137;
963;05:59:32;126;549;138;
964;05:59:36;126;558;140;
965;05:59:40;127;566;139;
966;05:59:44;125;574;141;
967;05:59:48;125;583;140;
968;05:59:52;126;591;142;
969;05:59:56;126;599;142;
970;06:00:00;125;608;142;
971;06:00:04;125;616;143;
972;06:00:08;126;625;143;
973;06:00:12;124;633;144;
974;06:00:16;122;642;142;
975;06:00:20;122;650;143;
976;06:00:24;122;658;143;
977;06:00:28;122;666;144;
978;06:00:32;119;674;144;
979;06:00:36;116;683;143;
980;06:00:40;119;691;144;
981;06:00:44;117;699;145;
982;06:00:48;117;707;145;
983;06:00:52;117;715;145;
984;06:00:56;117;723;146;
985;06:01:00;116;732;146;
986;06:01:04;116;739;144;
987;06:01:08;117;747;144;
988;06:01:12;116;755;144;
989;06:01:16;117;763;143;
990;06:01:20;119;770;143;
991;06:01:24;119;778;143;
992;06:01:28;117;785;143;
993;06:01:32;116;793;143;
994;06:01:36;117;800;143;
995;06:01:40;119;808;143;
996;06:01:44;116;815;143;
997;06:01:48;114;823;143;
998;06:01:52;114;830;144;
999;06:01:56;115;838;144;
1000;06:02:00;114;845;143;
1001;06:02:04;112;852;144;
1002;06:02:08;110;860;144;
1003;06:02:12;106;867;145;
1004;06:02:16;105;875;145;
1005;06:02:20;100;882;144;
1006;06:02:24;97;889;145;
1007;06:02:28;93;897;145;
1008;06:02:32;89;904;145;
1009;06:02:36;89;911;144;
1010;06:02:40;86;918;142;
1011;06:02:44;84;925;142;
1012;06:02:48;82;932;141;
1013;06:02:52;80;938;141;
1014;06:02:56;78;945;141;
1015;06:03:00;73;952;141;
1016;06:03:04;70;958;141;
1017;06:03:08;70;964;139;
1018;06:03:12;69;969;133;
1019;06:03:16;69;974;133;
1020;06:03:20;69;979;132;
1021;06:03:24;68;984;133;
1022;06:03:28;66;989;131;
1023;06:03:32;66;994;131;
1024;06:03:36;68;999;132;
1025;06:03:40;68;1004;131;
1026;06:03:44;68;1009;132;
1027;06:03:48;66;1014;131;
1028;06:03:52;66;1019;131;
1029;06:03:56;66;1024;131;
1030;06:04:00;68;1029;131;
1031;06:04:04;68;1034;132;
1032;06:04:08;70;1039;131;
1033;06:04:12;70;1044;131;
1034;06:04:16;70;1049;131;
1035;06:04:20;70;1054;130;
1036;06:04:24;72;1059;131;
1037;06:04:28;73;1063;130;
1038;06:04:32;73;1068;131;
1039;06:04:36;74;1073;130;
1040;06:04:40;73;1078;130;
1041;06:04:44;73;1083;131;
1042;06:04:48;75;1088;131;
1043;06:04:52;75;1093;132;
1044;06:04:56;77;1098;133;
1045;06:05:00;78;1104;133;
1046;06:05:04;77;1109;132;
1047;06:05:08;77;1114;133;
1048;06:05:12;78;1120;133;
1049;06:05:16;78;1125;133;
1050;06:05:20;78;1131;133;
1051;06:05:24;78;1136;133;
1052;06:05:28;78;1141;134;
1053;06:05:32;77;1147;133;
1054;06:05:36;78;1152;133;
1055;06:05:40;78;1157;133;
1056;06:05:44;79;1163;134;
1057;06:05:48;80;1168;134;
1058;06:05:52;80;1173;134;
1059;06:05:56;80;1179;133;
1060;06:06:00;79;1184;134;
1061;06:06:04;79;1190;135;
1062;06:06:08;80;1195;134;
1063;06:06:12;80;1200;134;
1064;06:06:16;80;1205;134;
1065;06:06:20;80;1211;134;
1066;06:06:24;80;1216;135;
1067;06:06:28;79;1221;135;
1068;06:06:32;82;1227;134;
1069;06:06:36;83;1232;134;
1070;06:06:40;84;1237;135;
1071;06:06:44;84;1243;135;
1072;06:06:48;84;1248;135;
1073;06:06:52;84;1253;134;
1074;06:06:56;83;1259;134;
1075;06:07:00;82;1264;136;
1076;06:07:04;82;1269;135;
1077;06:07:08;80;1275;135;
1078;06:07:12;80;1280;135;
1079;06:07:16;79;1285;135;
1080;06:07:20;80;1291;136;
1081;06:07:24;80;1296;135;
1082;06:07:28;80;1301;135;
1083;06:07:32;80;1307;135;
1084;06:07:36;80;1312;136;
1085;06:07:40;80;1317;136;
1086;06:07:44;79;1323;135;
1087;06:07:48;79;1328;135;
1088;06:07:52;79;1333;135;
1089;06:07:56;79;1339;136;
1090;06:08:00;79;1344;136;
1091;06:08:04;78;1349;135;
1092;06:08:08;78;1355;136;
1093;06:08:12;79;1360;136;
1094;06:08:16;80;1365;137;
1095;06:08:20;80;1371;136;
1096;06:08:24;79;1376;136;
1097;06:08:28;79;1381;136;
1098;06:08:32;79;1387;137;
1099;06:08:36;79;1392;137;
1100;06:08:40;78;1397;136;
1101;06:08:44;78;1403;136;
1102;06:08:48;78;1408;136;
1103;06:08:52;77;1413;137;
1104;06:08:56;78;1419;137;
1105;06:09:00;77;1424;136;
1106;06:09:04;77;1429;137;
1107;06:09:08;78;1435;137;
1108;06:09:12;78;1440;137;
1109;06:09:16;78;1446;137;
1110;06:09:20;78;1451;137;
1111;06:09:24;77;1456;136;
1112;06:09:28;75;1462;137;
1113;06:09:32;77;1467;137;
1114;06:09:36;77;1472;137;
1115;06:09:40;79;1478;137;
1116;06:09:44;80;1483;137;
1117;06:09:48;80;1488;138;
1118;06:09:52;80;1493;137;
1119;06:09:56;82;1499;137;
1120;06:10:00;80;1504;137;
1121;06:10:04;80;1510;138;
1122;06:10:08;80;1515;138;
1123;06:10:12;79;1520;137;
1124;06:10:16;80;1525;137;
1125;06:10:20;80;1531;137;
1126;06:10:24;80;1536;138;
1127;06:10:28;80;1542;138;
1128;06:10:32;82;1547;138;
1129;06:10:36;83;1552;138;
1130;06:10:40;83;1558;138;
1131;06:10:44;80;1563;139;
1132;06:10:48;79;1568;138;
1133;06:10:52;79;1574;138;
1134;06:10:56;78;1579;138;
1135;06:11:00;78;1584;139;
1136;06:11:04;79;1590;138;
1137;06:11:08;79;1595;138;
1138;06:11:12;79;1600;138;
1139;06:11:16;79;1605;138;
1140;06:11:20;79;1611;139;
1141;06:11:24;78;1616;138;
1142;06:11:28;77;1622;138;
1143;06:11:32;77;1627;138;
1144;06:11:36;78;1632;139;
1145;06:11:40;77;1638;139;
1146;06:11:44;77;1643;139;
1147;06:11:48;78;1648;139;
1148;06:11:52;78;1653;139;
1149;06:11:56;79;1659;140;
1150;06:12:00;78;1664;139;
1151;06:12:04;78;1669;139;
1152;06:12:08;78;1675;139;
1153;06:12:12;77;1680;140;
1154;06:12:16;78;1685;140;
1155;06:12:20;77;1691;139;
1156;06:12:24;79;1696;139;
1157;06:12:28;78;1701;139;
1158;06:12:32;79;1707;140;
1159;06:12:36;79;1712;140;
1160;06:12:40;80;1717;139;
1161;06:12:44;78;1723;139;
1162;06:12:48;78;1728;140;
1163;06:12:52;77;1733;140;
1164;06:12:56;77;1738;140;
1165;06:13:00;75;1744;140;
1166;06:13:04;74;1749;140;
1167;06:13:08;75;1754;140;
1168;06:13:12;77;1760;140;
1169;06:13:16;77;1765;140;
1170;06:13:20;77;1770;139;
1171;06:13:24;77;1776;140;
1172;06:13:28;75;1781;140;
1173;06:13:32;77;1786;140;
1174;06:13:36;77;1792;140;
1175;06:13:40;77;1797;140;
1176;06:13:44;77;1802;141;
1177;06:13:48;77;1807;140;
1178;06:13:52;78;1813;140;
1179;06:13:56;78;1818;140;
1180;06:14:00;78;1824;141;
1181;06:14:04;78;1829;141;
1182;06:14:08;79;1834;140;
1183;06:14:12;78;1839;140;
1184;06:14:16;78;1845;141;
1185;06:14:20;77;1850;141;
1186;06:14:24;77;1855;141;
1187;06:14:28;77;1861;141;
1188;06:14:32;78;1866;141;
1189;06:14:36;77;1871;142;
1190;06:14:40;77;1877;141;
1191;06:14:44;77;1882;141;
1192;06:14:48;77;1887;141;
1193;06:14:52;78;1893;142;
1194;06:14:56;77;1898;141;
1195;06:15:00;78;1903;141;
1196;06:15:04;78;1908;140;
1197;06:15:08;78;1914;141;
1198;06:15:12;77;1919;141;
1199;06:15:16;77;1924;141;
1200;06:15:20;77;1930;141;
1201;06:15:24;78;1935;141;
1202;06:15:28;79;1940;142;
1203;06:15:32;79;1946;141;
1204;06:15:36;79;1951;141;
1205;06:15:40;80;1956;141;
1206;06:15:44;79;1961;142;
1207;06:15:48;80;1967;142;
1208;06:15:52;82;1972;141;
1209;06:15:56;80;1977;141;
1210;06:16:00;79;1983;142;
1211;06:16:04;80;1988;142;
1212;06:16:08;80;1993;142;
1213;06:16:12;80;1998;142;
1214;06:16:16;79;2004;142;
1215;06:16:20;80;2009;142;
1216;06:16:24;80;2014;142;
1217;06:16:28;80;2020;142;
1218;06:16:32;79;2025;142;
1219;06:16:36;79;2030;142;
1220;06:16:40;79;2035;142;
1221;06:16:44;79;2041;142;
1222;06:16:48;80;2046;142;
1223;06:16:52;79;2051;143;
1224;06:16:56;79;2057;142;
1225;06:17:00;80;2062;142;
1226;06:17:04;80;2067;142;
1227;06:17:08;82;2072;143;
1228;06:17:12;83;2078;143;
1229;06:17:16;86;2083;142;
1230;06:17:20;87;2088;142;
1231;06:17:24;88;2094;143;
1232;06:17:28;89;2099;143;
1233;06:17:32;92;2104;142;
1234;06:17:36;92;2109;142;
1235;06:17:40;93;2115;143;
1236;06:17:44;93;2120;143;
1237;06:17:48;94;2125;143;
1238;06:17:52;94;2131;143;
1239;06:17:56;97;2137;148;
1240;06:18:00;98;2143;150;
1241;06:18:04;100;2150;151;
1242;06:18:08;102;2156;151;
1243;06:18:12;103;2163;151;
1244;06:18:16;105;2169;152;
1245;06:18:20;106;2176;152;
1246;06:18:24;106;2183;153;
1247;06:18:28;110;2189;152;
1248;06:18:32;111;2196;153;
1249;06:18:36;111;2203;153;
1250;06:18:40;113;2209;153;
1251;06:18:44;116;2216;153;
1252;06:18:48;116;2223;153;
1253;06:18:52;119;2230;155;
1254;06:18:56;120;2237;155;
1255;06:19:00;122;2244;156;
1256;06:19:04;124;2251;157;
1257;06:19:08;124;2258;157;
1258;06:19:12;124;2266;164;
1259;06:19:16;126;2274;165;
1260;06:19:20;126;2282;165;
1261;06:19:24;126;2291;165;
1262;06:19:28;126;2299;165;
1263;06:19:32;127;2307;166;
1264;06:19:36;126;2315;167;
1265;06:19:40;127;2323;167;
1266;06:19:44;125;2332;168;
1267;06:19:48;126;2340;166;
1268;06:19:52;127;2348;168;
1269;06:19:56;126;2356;168;
1270;06:20:00;124;2364;169;
1271;06:20:04;125;2373;168;
1272;06:20:08;125;2381;168;
1273;06:20:12;122;2389;169;
1274;06:20:16;122;2397;169;
1275;06:20:20;122;2405;169;
1276;06:20:24;124;2413;169;
1277;06:20:28;121;2422;170;
1278;06:20:32;120;2430;170;
1279;06:20:36;121;2438;168;
1280;06:20:40;121;2446;169;
1281;06:20:44;120;2454;170;
1282;06:20:48;122;2462;170;
1283;06:20:52;121;2470;171;
1284;06:20:56;121;2479;169;
1285;06:21:00;121;2487;171;
1286;06:21:04;120;2495;171;
1287;06:21:08;121;2503;172;
1288;06:21:12;121;2511;171;
1289;06:21:16;121;2520;170;
1290;06:21:20;120;2528;172;
1291;06:21:24;120;2536;172;
1292;06:21:28;119;2544;172;
1293;06:21:32;120;2552;172;
1294;06:21:36;121;2561;172;
1295;06:21:40;121;2569;173;
1296;06:21:44;121;2577;172;
1297;06:21:48;120;2585;173;
1298;06:21:52;120;2593;173;
1299;06:21:56;121;2602;174;
1300;06:22:00;120;2610;173;
1301;06:22:04;121;2618;172;
1302;06:22:08;121;2626;174;
1303;06:22:12;122;2635;173;
1304;06:22:16;119;2643;174;
1305;06:22:20;117;2651;173;
1306;06:22:24;117;2659;174;
1307;06:22:28;119;2667;175;
1308;06:22:32;119;2676;173;
1309;06:22:36;119;2684;174;
1310;06:22:40;119;2692;174;
1311;06:22:44;122;2700;175;
1312;06:22:48;121;2709;175;
1313;06:22:52;122;2717;174;
1314;06:22:56;121;2725;175;
1315;06:23:00;121;2733;175;
1316;06:23:04;120;2742;175;
1317;06:23:08;119;2750;175;
1318;06:23:12;119;2758;176;
1319;06:23:16;120;2766;176;
1320;06:23:20;120;2775;175;
1321;06:23:24;121;2783;176;
1322;06:23:28;124;2791;176;
1323;06:23:32;124;2799;176;
1324;06:23:36;124;2808;176;
1325;06:23:40;122;2816;177;
1326;06:23:44;124;2824;177;
1327;06:23:48;121;2832;175;
1328;06:23:52;120;2841;176;
1329;06:23:56;119;2849;177;
1330;06:24:00;120;2857;177;
1331;06:24:04;120;2865;177;
1332;06:24:08;121;2874;175;
1333;06:24:12;122;2882;177;
1334;06:24:16;125;2890;177;
1335;06:24:20;125;2898;177;
1336;06:24:24;124;2907;177;
1337;06:24:28;124;2915;177;
1338;06:24:32;125;2923;178;
1339;06:24:36;124;2931;177;
1340;06:24:40;122;2940;178;
1341;06:24:44;122;2948;178;
1342;06:24:48;124;2956;178;
1343;06:24:52;124;2964;178;
1344;06:24:56;125;2973;178;
1345;06:25:00;126;2981;178;
1346;06:25:04;126;2989;178;
1347;06:25:08;125;2997;178;
1348;06:25:12;122;3005;178;
1349;06:25:16;124;3014;178;
1350;06:25:20;122;3022;179;
1351;06:25:24;122;3030;178;
1352;06:25:28;122;3038;179;
1353;06:25:32;126;3047;178;
1354;06:25:36;126;3055;179;
1355;06:25:40;126;3063;178;
1356;06:25:44;127;3071;179;
1357;06:25:48;130;3080;180;
1358;06:25:52;129;3088;178;
1359;06:25:56;129;3096;179;
1360;06:26:00;129;3104;179;
1361;06:26:04;126;3113;180;
1362;06:26:08;125;3121;179;
1363;06:26:12;127;3129;179;
1364;06:26:16;130;3138;180;
1365;06:26:20;127;3146;179;
1366;06:26:24;124;3154;180;
1367;06:26:28;126;3163;179;
1368;06:26:32;126;3171;180;
1369;06:26:36;125;3179;180;
1370;06:26:40;122;3187;179;
1371;06:26:44;122;3195;180;
1372;06:26:48;122;3204;180;
1373;06:26:52;120;3212;180;
1374;06:26:56;124;3220;179;
1375;06:27:00;125;3229;180;
1376;06:27:04;125;3237;180;
1377;06:27:08;124;3245;179;
1378;06:27:12;126;3253;181;
1379;06:27:16;127;3262;180;
1380;06:27:20;126;3270;181;
1381;06:27:24;125;3278;180;
1382;06:27:28;127;3286;181;
1383;06:27:32;127;3295;181;
1384;06:27:36;126;3303;180;
1385;06:27:40;127;3311;180;
1386;06:27:44;129;3320;181;
1387;06:27:48;130;3328;181;
1388;06:27:52;129;3336;181;
1389;06:27:56;129;3344;181;
1390;06:28:00;127;3353;181;
1391;06:28:04;124;3361;181;
1392;06:28:08;124;3369;181;
1393;06:28:12;125;3378;181;
1394;06:28:16;126;3386;182;
1395;06:28:20;124;3394;181;
1396;06:28:24;124;3403;181;
1397;06:28:28;127;3411;182;
1398;06:28:32;127;3419;181;
1399;06:28:36;127;3428;181;
1400;06:28:40;129;3436;182;
1401;06:28:44;129;3444;182;
1402;06:28:48;127;3452;182;
1403;06:28:52;124;3461;181;
1404;06:28:56;124;3469;182;
1405;06:29:00;125;3477;182;
1406;06:29:04;125;3486;182;
1407;06:29:08;125;3494;181;
1408;06:29:12;126;3502;182;
1409;06:29:16;126;3511;182;
1410;06:29:20;124;3519;181;
1411;06:29:24;124;3527;182;
1412;06:29:28;125;3535;182;
1413;06:29:32;124;3544;183;
1414;06:29:36;120;3552;182;
1415;06:29:40;120;3561;183;
1416;06:29:44;121;3569;183;
1417;06:29:48;121;3577;183;
1418;06:29:52;119;3586;182;
1419;06:29:56;121;3594;183;
1420;06:30:00;122;3602;183;
1421;06:30:04;122;3611;183;
1422;06:30:08;120;3619;183;
1423;06:30:12;121;3627;183;
1424;06:30:16;120;3635;182;
1425;06:30:20;120;3644;182;
1426;06:30:24;120;3652;183;
1427;06:30:28;122;3660;183;
1428;06:30:32;120;3669;183;
1429;06:30:36;120;3677;182;
1430;06:30:40;119;3685;183;
1431;06:30:44;121;3693;183;
1432;06:30:48;121;3702;183;
1433;06:30:52;120;3710;182;
1434;06:30:56;120;3718;183;
1435;06:31:00;121;3727;184;
1436;06:31:04;122;3735;183;
1437;06:31:08;122;3744;183;
1438;06:31:12;122;3752;183;
1439;06:31:16;125;3760;184;
1440;06:31:20;125;3769;183;
1441;06:31:24;125;3777;183;
1442;06:31:28;125;3785;184;
1443;06:31:32;124;3794;183;
1444;06:31:36;124;3802;183;
1445;06:31:40;126;3810;184;
1446;06:31:44;126;3818;184;
1447;06:31:48;126;3827;183;
1448;06:31:52;125;3835;183;
1449;06:31:56;125;3843;184;
1450;06:32:00;126;3851;184;
1451;06:32:04;126;3860;183;
1452;06:32:08;125;3868;183;
1453;06:32:12;126;3876;183;
1454;06:32:16;127;3884;183;
1455;06:32:20;126;3892;183;
1456;06:32:24;124;3900;184;
1457;06:32:28;122;3909;183;
1458;06:32:32;121;3917;183;
1459;06:32:36;120;3925;184;
1460;06:32:40;121;3933;184;
1461;06:32:44;119;3942;184;
1462;06:32:48;119;3950;183;
1463;06:32:52;119;3958;183;
1464;06:32:56;117;3966;183;
1465;06:33:00;116;3974;182;
1466;06:33:04;113;3982;182;
1467;06:33:08;113;3990;181;
1468;06:33:12;113;3998;181;
1469;06:33:16;112;4005;181;
1470;06:33:20;112;4013;181;
1471;06:33:24;113;4021;181;
1472;06:33:28;115;4029;181;
1473;06:33:32;116;4037;181;
1474;06:33:36;119;4045;181;
1475;06:33:40;120;4053;181;
1476;06:33:44;120;4061;181;
1477;06:33:48;120;4069;181;
1478;06:33:52;120;4076;182;
1479;06:33:56;117;4084;182;
1480;06:34:00;120;4092;182;
1481;06:34:04;122;4100;181;
1482;06:34:08;124;4108;181;
1483;06:34:12;125;4116;181;
1484;06:34:16;124;4124;182;
1485;06:34:20;121;4131;181;
1486;06:34:24;119;4139;181;
1487;06:34:28;116;4147;181;
1488;06:34:32;116;4155;181;
1489;06:34:36;116;4163;181;
1490;06:34:40;116;4171;181;
1491;06:34:44;116;4179;181;
1492;06:34:48;117;4186;181;
1493;06:34:52;119;4194;181;
1494;06:34:56;121;4202;181;
1495;06:35:00;122;4210;181;
1496;06:35:04;124;4218;181;
1497;06:35:08;122;4226;181;
1498;06:35:12;121;4234;181;
1499;06:35:16;120;4241;181;
1500;06:35:20;120;4249;182;
1501;06:35:24;120;4257;182;
1502;06:35:28;121;4265;182;
1503;06:35:32;122;4273;182;
1504;06:35:36;122;4281;182;
1505;06:35:40;121;4288;182;
1506;06:35:44;119;4296;182;
1507;06:35:48;117;4304;182;
1508;06:35:52;115;4312;182;
1509;06:35:56;112;4320;182;
1510;06:36:00;111;4328;182;
1511;06:36:04;111;4336;182;
1512;06:36:08;111;4343;182;
1513;06:36:12;112;4351;182;
1514;06:36:16;114;4359;181;
1515;06:36:20;117;4367;182;
1516;06:36:24;117;4375;181;
1517;06:36:28;119;4383;181;
1518;06:36:32;120;4391;182;
1519;06:36:36;119;4399;182;
1520;06:36:40;117;4406;182;
1521;06:36:44;117;4414;182;
1522;06:36:48;117;4422;182;
1523;06:36:52;117;4430;182;
1524;06:36:56;121;4438;182;
1525;06:37:00;120;4446;182;
1526;06:37:04;120;4454;182;
1527;06:37:08;119;4462;182;
1528;06:37:12;117;4469;182;
1529;06:37:16;113;4477;183;
1530;06:37:20;112;4485;182;
1531;06:37:24;111;4493;182;
1532;06:37:28;110;4501;182;
1533;06:37:32;110;4509;182;
1534;06:37:36;111;4517;182;
1535;06:37:40;111;4525;182;
1536;06:37:44;113;4533;182;
1537;06:37:48;115;4540;182;
1538;06:37:52;117;4548;182;
1539;06:37:56;117;4556;182;
1540;06:38:00;119;4564;182;
1541;06:38:04;117;4572;182;
1542;06:38:08;116;4580;183;
1543;06:38:12;116;4588;183;
1544;06:38:16;119;4596;183;
1545;06:38:20;119;4604;183;
1546;06:38:24;120;4611;183;
1547;06:38:28;120;4619;183;
1548;06:38:32;119;4627;183;
1549;06:38:36;117;4635;183;
1550;06:38:40;115;4643;183;
1551;06:38:44;112;4651;183;
1552;06:38:48;112;4659;183;
1553;06:38:52;112;4667;183;
1554;06:38:56;114;4674;183;
1555;06:39:00;114;4682;183;
1556;06:39:04;114;4690;183;
1557;06:39:08;116;4698;182;
1558;06:39:12;116;4706;182;
1559;06:39:16;117;4714;182;
1560;06:39:20;119;4722;183;
1561;06:39:24;120;4730;183;
1562;06:39:28;120;4737;183;
1563;06:39:32;119;4745;183;
1564;06:39:36;119;4753;184;
1565;06:39:40;120;4761;183;
1566;06:39:44;121;4769;183;
1567;06:39:48;122;4777;183;
1568;06:39:52;122;4785;183;
1569;06:39:56;121;4792;183;
1570;06:40:00;120;4800;184;
1571;06:40:04;117;4808;183;
1572;06:40:08;116;4816;183;
1573;06:40:12;114;4824;183;
1574;06:40:16;114;4832;183;
1575;06:40:20;114;4840;183;
1576;06:40:24;114;4848;183;
1577;06:40:28;114;4856;183;
1578;06:40:32;114;4863;183;
1579;06:40:36;114;4871;183;
1580;06:40:40;115;4879;183;
1581;06:40:44;114;4887;183;
1582;06:40:48;114;4895;183;
1583;06:40:52;114;4903;183;
1584;06:40:56;114;4911;184;
1585;06:41:00;115;4919;184;
1586;06:41:04;115;4927;184;
1587;06:41:08;116;4934;184;
1588;06:41:12;117;4942;184;
1589;06:41:16;117;4950;184;
1590;06:41:20;115;4958;184;
1591;06:41:24;114;4966;183;
1592;06:41:28;114;4974;183;
1593;06:41:32;114;4982;182;
1594;06:41:36;112;4989;182;
1595;06:41:40;111;4997;182;
1596;06:41:44;111;5005;183;
1597;06:41:48;110;5012;182;
1598;06:41:52;111;5020;181;
1599;06:41:56;112;5027;181;
1600;06:42:00;112;5035;181;
1601;06:42:04;111;5042;181;
1602;06:42:08;111;5050;181;
1603;06:42:12;110;5057;181;
1604;06:42:16;108;5065;181;
1605;06:42:20;111;5072;181;
1606;06:42:24;113;5080;180;
1607;06:42:28;113;5087;180;
1608;06:42:32;115;5094;180;
1609;06:42:36;113;5102;181;
1610;06:42:40;112;5109;181;
1611;06:42:44;113;5117;181;
1612;06:42:48;115;5124;180;
1613;06:42:52;115;5132;180;
1614;06:42:56;116;5139;180;
1615;06:43:00;114;5146;180;
1616;06:43:04;114;5154;181;
1617;06:43:08;115;5161;181;
1618;06:43:12;116;5169;180;
1619;06:43:16;115;5176;180;
1620;06:43:20;115;5184;180;
1621;06:43:24;114;5191;180;
1622;06:43:28;112;5199;180;
1623;06:43:32;112;5206;180;
1624;06:43:36;112;5213;180;
1625;06:43:40;111;5221;180;
1626;06:43:44;112;5228;180;
1627;06:43:48;111;5236;180;
1628;06:43:52;110;5243;181;
1629;06:43:56;111;5251;181;
1630;06:44:00;112;5258;180;
1631;06:44:04;111;5266;180;
1632;06:44:08;111;5273;180;
1633;06:44:12;110;5280;180;
1634;06:44:16;107;5288;180;
1635;06:44:20;108;5295;181;
1636;06:44:24;110;5303;180;
1637;06:44:28;111;5310;180;
1638;06:44:32;110;5318;180;
1639;06:44:36;110;5325;180;
1640;06:44:40;110;5332;180;
1641;06:44:44;110;5340;181;
1642;06:44:48;111;5347;180;
1643;06:44:52;111;5355;180;
1644;06:44:56;112;5362;180;
1645;06:45:00;111;5370;180;
1646;06:45:04;110;5377;180;
1647;06:45:08;108;5385;180;
1648;06:45:12;110;5392;180;
1649;06:45:16;110;5400;180;
1650;06:45:20;111;5407;180;
1651;06:45:24;111;5414;180;
1652;06:45:28;111;5422;180;
1653;06:45:32;110;5429;181;
1654;06:45:36;111;5437;181;
1655;06:45:40;112;5444;180;
1656;06:45:44;112;5452;180;
1657;06:45:48;111;5459;180;
1658;06:45:52;110;5467;180;
1659;06:45:56;110;5474;181;
1660;06:46:00;112;5481;181;
1661;06:46:04;114;5489;180;
1662;06:46:08;114;5496;180;
1663;06:46:12;114;5504;180;
1664;06:46:16;112;5511;180;
1665;06:46:20;111;5519;180;
1666;06:46:24;114;5526;181;
1667;06:46:28;115;5534;180;
1668;06:46:32;115;5541;180;
1669;06:46:36;114;5548;180;
1670;06:46:40;112;5556;180;
1671;06:46:44;111;5563;180;
1672;06:46:48;111;5571;181;
1673;06:46:52;112;5578;180;
1674;06:46:56;112;5586;180;
1675;06:47:00;112;5593;180;
1676;06:47:04;112;5600;180;
1677;06:47:08;110;5608;181;
1678;06:47:12;108;5615;181;
1679;06:47:16;111;5623;180;
1680;06:47:20;110;5630;180;
1681;06:47:24;111;5638;181;
1682;06:47:28;110;5645;181;
1683;06:47:32;107;5653;180;
1684;06:47:36;107;5660;181;
1685;06:47:40;108;5667;181;
1686;06:47:44;110;5675;180;
1687;06:47:48;108;5682;180;
1688;06:47:52;110;5690;181;
1689;06:47:56;108;5697;181;
1690;06:48:00;108;5705;181;
1691;06:48:04;111;5712;181;
1692;06:48:08;111;5720;180;
1693;06:48:12;111;5727;180;
1694;06:48:16;111;5735;180;
1695;06:48:20;111;5742;181;
1696;06:48:24;110;5750;181;
1697;06:48:28;112;5757;181;
1698;06:48:32;114;5765;181;
1699;06:48:36;114;5772;181;
1700;06:48:40;114;5779;181;
1701;06:48:44;114;5787;180;
1702;06:48:48;112;5794;181;
1703;06:48:52;114;5802;181;
1704;06:48:56;115;5809;181;
1705;06:49:00;114;5817;180;
1706;06:49:04;114;5824;181;
1707;06:49:08;112;5831;180;
1708;06:49:12;111;5839;181;
1709;06:49:16;111;5846;181;
1710;06:49:20;112;5854;181;
1711;06:49:24;112;5861;180;
1712;06:49:28;115;5868;180;
1713;06:49:32;114;5876;181;
1714;06:49:36;114;5883;181;
1715;06:49:40;114;5891;181;
1716;06:49:44;116;5898;181;
1717;06:49:48;115;5906;181;
1718;06:49:52;115;5913;180;
1719;06:49:56;115;5921;180;
1720;06:50:00;114;5928;181;
1721;06:50:04;115;5935;181;
1722;06:50:08;116;5943;181;
1723;06:50:12;115;5950;180;
1724;06:50:16;116;5958;181;
1725;06:50:20;115;5965;181;
1726;06:50:24;115;5973;181;
1727;06:50:28;115;5980;181;
1728;06:50:32;116;5987;181;
1729;06:50:36;115;5995;181;
1730;06:50:40;115;6002;180;
1731;06:50:44;114;6010;181;
1732;06:50:48;114;6017;181;
1733;06:50:52;114;6025;181;
1734;06:50:56;116;6032;181;
1735;06:51:00;114;6040;181;
1736;06:51:04;112;6047;180;
1737;06:51:08;112;6055;181;
1738;06:51:12;112;6062;181;
1739;06:51:16;112;6069;181;
1740;06:51:20;115;6077;181;
1741;06:51:24;112;6084;181;
1742;06:51:28;112;6092;181;
1743;06:51:32;110;6099;181;
1744;06:51:36;110;6107;181;
1745;06:51:40;110;6114;181;
